PROJECT_NAME,ID #,UNIT_NAME,DISPLAY_NAME,UNIT_DESCRIPTION,ADDRESS,BUILDING NAME,BLG LATITUDE,BLG LONGITUDE,BLG ALTITUDE,BLG ROTATION,BLG SCALE,BLG MIRROR X,BLG MIRROR Y,BUILDING SECTION,BUILDING_SECTION_HTML_COLOR,UNIQUE_UNIT_ID,FLOOR,ORIENTATION,# BEDROOMS,# BATHROOMS,AREA_M2 ,AREA_SQFT,PRICE,AVAILABILITY,AVAILABILITY_HTML_COLOR,FOR SALE-BOOLEAN,FOR RENT-BOOLEAN,PRIVATE GARDEN-BOOLEAN,FULL VASTU-BOOLEAN,COMBINABLE-BOOLEAN,SERVICE ROOM-BOOLEAN,ENCLOSED KITCHEN-BOOLEAN,OPEN KITCHEN-BOOLEAN,HOME OFFICE-BOOLEAN,DUPLEX-BOOLEAN,MODERN-BOOLEAN,CLASSIC-BOOLEAN,URL,BASE PRICE,ADJUSTED PRICE,Same_Units,LOWRES_FLOORPLANS,HIGHRES_FLOORPLANS,IMG_BUILDING_PLAN,IMG_BUILDING_PLAN2,IMG_INTERIORS,IMG_360,MEDIA,N/A,INDOOR CARPET AREA_M2_MARKETING,OUTDOOR CARPET AREA_M2_MARKETING,INDOOR CARPET AREA_SQFT_MARKETING,OUTDOOR CARPET AREA_SQFT_MARKETING,Entrance Hall_meters_Dimensions,Living_meters_Dimensions,Dining_meters_Dimensions,Kitchen_meters_Dimensions,Office / Library_meters_Dimensions,Bedroom #1_meters_Dimensions,Master Bedroom_meters_Dimensions,Bedroom #2_meters_Dimensions,Bedroom #3_meters_Dimensions,Bedroom #4_meters_Dimensions,Bedroom #5_meters_Dimensions,Bedroom #6_meters_Dimensions,Bathroom #1_meters_Dimensions,Master Bathroom_meters_Dimensions,Bathroom #2_meters_Dimensions,Bathroom #3_meters_Dimensions,Bathroom #4_meters_Dimensions,Bathroom #5_meters_Dimensions,Misc #1_meters_Dimensions,Misc #2_meters_Dimensions,Balcony #1_meters_Dimensions,Balcony #2_meters_Dimensions,Balcony #3_meters_Dimensions,Balcony #4_meters_Dimensions,Balcony #5_meters_Dimensions,Balcony #6_meters_Dimensions,Entrance Hall_feet_Dimensions,Living_feet_Dimensions,Dining_feet_Dimensions,Kitchen_feet_Dimensions,Office / Library_feet_Dimensions,Bedroom #1_feet_Dimensions,Master Bedroom_feet_Dimensions,Bedroom #2_feet_Dimensions,Bedroom #3_feet_Dimensions,Bedroom #4_feet_Dimensions,Bedroom #5_feet_Dimensions,Bedroom #6_feet_Dimensions,Bathroom #1_feet_Dimensions,Master Bathroom_feet_Dimensions,Bathroom #2_feet_Dimensions,Bathroom #3_feet_Dimensions,Bathroom #4_feet_Dimensions,Bathroom #5_feet_Dimensions,Misc #1_feet_Dimensions,Misc #2_feet_Dimensions,Balcony #1_feet_Dimensions,Balcony #2_feet_Dimensions,Balcony #3_feet_Dimensions,Balcony #4_feet_Dimensions,Balcony #5_feet_Dimensions,Balcony #6_feet_Dimensions
San Diego Downtown,26,1105,1105,STUDIO,"1105, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,LOW RISE APTS.,#8A580EFF,T5-Studio-C,8,west & south,0.0,1.0,77,829,4200,AVAILABLE,#FFBC00FF,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,4186,4228,"1005, 1105, 1206, 1306, 1406, 1504, 1705, 1803, 1903, 2005, 2104, 2205, 2305, 2405, 2505, 2605, 2703, 2805",T5-STUDIO-C_Floorplan.png,N/A,HOTEL_8_BlgPlan.png,N/A,T5-STUDIO-C_Interiors_xx.ext,T5-STUDIO-C_360_xx.jpg,T5-STUDIO-C_media_xx.ext,N/A,69,8,750,90,,8.0 x 5.6,,2.7 x 1.7,,,,,,,,,3.2 x 1.7,,,,,,,,6.8 x 1.2,,,,,,,"26' 3"" x 18' 4""",,"8' 10"" x 5' 7""",,,,,,,,,"10' 6"" x 5' 7""",,,,,,,,"22' 4"" x 3' 11""",,,,,
San Diego Downtown,27,1106,1106,STUDIO,"1106, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,LOW RISE APTS.,#8A580EFF,T5-Studio-G,8,west,0.0,1.0,63,678,3800,BOOKED,#CBAD86FF,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,3784,3821,"1006, 1106, 1207, 1307, 1407, 1505",T5-STUDIO-G_Floorplan.png,N/A,HOTEL_8_BlgPlan.png,N/A,T5-STUDIO-G_Interiors_xx.ext,T5-STUDIO-G_360_xx.jpg,T5-STUDIO-G_media_xx.ext,N/A,56,7,610,80,,5.3 x 5.7,,3.8 x 2.5,,,,,,,,,2.6 x 2.0,,,,,,,,5.8 x 1.3,,,,,,,"17' 5"" x 18' 8""",,"12' 6"" x 8' 2""",,,,,,,,,"8' 6"" x 6' 7""",,,,,,,,"19' 0"" x 4' 3""",,,,,
San Diego Downtown,28,1107,1107,2 BEDROOM,"1107, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,LOW RISE APTS.,#8A580EFF,T5-2bed-B,8,west & North,2.0,2.0,102,1098,5600,AVAILABLE,#FFBC00FF,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,5544,5599,"1007, 1107, 1208, 1308, 1408, 1506",T5-2BED-B_Floorplan.png,N/A,HOTEL_8_BlgPlan.png,N/A,T5-2BED-B_Interiors_xx.ext,T5-2BED-B_360_xx.jpg,T5-2BED-B_media_xx.ext,N/A,96,6,1040,70,7.7 x 1.7,4.6 x 3.2,4.6 x 2.6,4.1 x 2.4,,,3.1 x 3.1,3.7 x 2.6,,,,,,2.8 x 1.4,2.6 x 1.4,,,,,,4.6 x 1.3,,,,,,"25' 3"" x 5' 7""","15' 1"" x 10' 6""","15' 1"" x 8' 6""","13' 5"" x 7' 10""",,,"10' 2"" x 10' 2""","12' 2"" x 8' 6""",,,,,,"9' 2"" x 4' 7""","8' 6"" x 4' 7""",,,,,,"15' 1"" x 4' 3""",,,,,
San Diego Downtown,29,1108,1108,1 BEDROOM,"1108, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,LOW RISE APTS.,#8A580EFF,T5-1bed-F,8,north,1.0,1.0,97,1044,4000,AVAILABLE,#FFBC00FF,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,3971,4011,"1008, 1108, 1209, 1309, 1409, 1507",T5-1BED-F_Floorplan.png,N/A,HOTEL_8_BlgPlan.png,N/A,T5-1BED-F_Interiors_xx.ext,T5-1BED-F_360_xx.jpg,T5-1BED-F_media_xx.ext,N/A,86,11,930,120,,5.3 x 4.0,4.0 x 3.9,3.0 x 2.5,,3.5 x 3.1,,,,,,,2.5 x 1.4,,,,,,,,4.3 x 2.9,,,,,,,"17' 5"" x 13' 1""","13' 1"" x 12' 10""","9' 10"" x 8' 2""",,"11' 6"" x 10' 2""",,,,,,,"8' 2"" x 4' 7""",,,,,,,,"14' 1"" x 9' 6""",,,,,
San Diego Downtown,30,1109,1109,1 BEDROOM,"1109, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,LOW RISE APTS.,#8A580EFF,T5-1bed-A,8,north,1.0,1.0,96,1033,4200,AVAILABLE,#FFBC00FF,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,4121,4163,"1009, 1109, 1210, 1310, 1410, 1508, 1708, 1806, 1906, 2008, 2107, 2208, 2308, 2408, 2508, 2607, 2707, 2808, 2907",T5-1BED-A_Floorplan.png,N/A,HOTEL_8_BlgPlan.png,N/A,T5-1BED-A_Interiors_xx.ext,T5-1BED-A_360_xx.jpg,T5-1BED-A_media_xx.ext,N/A,96,0,1040,0,,6.8 x 4.1,4.3 x 3.8,4.0 x 2.6,,3.9 x 3.8,,,,,,,2.6 x 1.4,,,,,,,,,,,,,,,"22' 4"" x 13' 5""","14' 1"" x 12' 6""","13' 1"" x 8' 6""",,"12' 10"" x 12' 6""",,,,,,,"8' 6"" x 4' 7""",,,,,,,,,,,,,
San Diego Downtown,31,T4-8A,T4-8A,3 BEDROOM,"T4-8A 650 Pacific Hwy, San Diego, CA 92101",SENTO RESIDENCES,32.71225,-117.17147,,,,,,LOW RISE APTS.,#8A580EFF,T4-A1,8,North & East & West,3.0,3.0,211,2271,2992900,AVAILABLE,#FFBC00FF,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,2963234,2992867,"T4-10A, T4-11A, T4-12A, T4-13A, T4-14A, T4-15A, T4-18A, T4-19A, T4-20A, T4-21A, T4-22A, T4-23A, T4-24A, T4-25A, T4-26A, T4-27A, T4-28A, T4-8A, T4-9A",T4-A1_Floorplan.png,N/A,SENTO_RESIDENCES_8_BlgPlan.png,N/A,T4-A1_Interiors_xx.ext,T4-A1_360_xx.jpg,T4-A1_media_xx.ext,N/A,180,31,1940,340,,5.2 X 5.0,5.2 X 4.0,4.9 X 2.6,,,5.4 x 3.3,4.7 x 3.4,5.5 x 2.9,,,,,2.7 X 1.8,3.4 x 2.6,2.7 x 1.8,,,,,6.4 x 3.8,2.6 x 2.2,,,,,,"17' 1"" x 16' 5""","17' 1"" x 13' 1""","16' 1"" x 8' 6""",,,"17' 9"" x 10' 10""","15' 5"" x 11' 2""","18' 1"" x 9' 6""",,,,,"8' 10"" x 5' 11""","11' 2"" x 8' 6""","8' 10"" x 5' 11""",,,,,"20' 12"" x 12' 6""","8' 6"" x 7' 3""",,,,
San Diego Downtown,32,T4-8B,T4-8B,2.5 BEDROOM,"T4-8B 650 Pacific Hwy, San Diego, CA 92101",SENTO RESIDENCES,32.71225,-117.17147,,,,,,LOW RISE APTS.,#8A580EFF,T4-B1,8,East,2.5,3.0,169,1819,2081600,AVAILABLE,#FFBC00FF,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,2060982,2081591,"T4-10B, T4-8B, T4-9B",T4-B1_Floorplan.png,N/A,SENTO_RESIDENCES_8_BlgPlan.png,N/A,T4-B1_Interiors_xx.ext,T4-B1_360_xx.jpg,T4-B1_media_xx.ext,N/A,152,17,1640,190,,4.9 x 4.4,4.4 x 4.0,4.5 x 3.4,3.5 x 3.5,,4.3 x 3.7,4.4 x 3.4,,,,,,2.6 x 2.1,3.4 x 1.5,3.4 x 1.6,,,4.0 x 0.9,,6.0 x 2.8,,,,,,,"16' 1"" x 14' 5""","14' 5"" x 13' 1""","14' 9"" x 11' 2""","11' 6"" x 11' 6""",,"14' 1"" x 12' 2""","14' 5"" x 11' 2""",,,,,,"8' 6"" x 6' 11""","11' 2"" x 4' 11""","11' 2"" x 5' 3""",,,"13' 1"" x 2' 11""",,"19' 8"" x 9' 2""",,,,,
San Diego Downtown,33,T4-8C,T4-8C,3 BEDROOM,"T4-8C 650 Pacific Hwy, San Diego, CA 92101",SENTO RESIDENCES,32.71225,-117.17147,,,,,,LOW RISE APTS.,#8A580EFF,T4-C1,8,East & South,3.0,3.0,184,1981,2460400,SOLD,#434343FF,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,2436055,2460416,"T4-10C, T4-8C, T4-9C",T4-C1_Floorplan.png,N/A,SENTO_RESIDENCES_8_BlgPlan.png,N/A,T4-C1_Interiors_xx.ext,T4-C1_360_xx.jpg,T4-C1_media_xx.ext,N/A,149,35,1610,380,,4.8 x 4.6,4.8 x 4.6,3.4 x 2.7,,,5.0 x 3.2 ,4.0 x 3.7,3.4 x 3.4,,,,,3.2 x 1.5,3.1 x 1.4,3.2 x 1.5,,,4.3 x 1.0,,10.0 x3.0,,,,,,,"15' 9"" x 15' 1""","15' 9"" x 15' 1""","11' 2"" x 8' 10""",,,"16' 5"" x 10' 6""","13' 1"" x 12' 2""","11' 2"" x 11' 2""",,,,,"10' 6"" x 4' 11""","10' 2"" x 4' 7""","10' 6"" x 4' 11""",,,"14' 1"" x 3' 3""",,,,,,,
San Diego Downtown,34,T4-8D,T4-8D,3 BEDROOM,"T4-8D 650 Pacific Hwy, San Diego, CA 92101",SENTO RESIDENCES,32.71225,-117.17147,,,,,,LOW RISE APTS.,#8A580EFF,T4-D1,8,South & East & West,3.0,3.0,204,2196,2741400,AVAILABLE,#FFBC00FF,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,2714291,2741434,"T4-10D, T4-11D, T4-12D, T4-13D, T4-14D, T4-15D, T4-17D, T4-18D, T4-19D, T4-20D, T4-21D, T4-22D, T4-23D, T4-24D, T4-8D, T4-9D",T4-D1_Floorplan.png,N/A,SENTO_RESIDENCES_8_BlgPlan.png,N/A,T4-D1_Interiors_xx.ext,T4-D1_360_xx.jpg,T4-D1_media_xx.ext,N/A,177,27,1910,300,,5.0 x 4.8,5.0 x 4.3,4.0 x 3.6 ,,,5.8 x 4.6,5.6 x 4.3,5.0 x 3.6 ,,,,,3.0 x 1.6,3.6 x 1.7,3.1 x 1.8,,,,,5.0 x 2.2,7.2 x 1.5,3.5 x 1.4,,,,,"16' 5"" x 15' 9""","16' 5"" x 14' 1""","13' 1"" x 11' 10""",,,"19' 0"" x 15' 1""","18' 4"" x 14' 1""","16' 5"" x 11' 10""",,,,,"9' 10"" x 5' 3""","11' 10"" x 5' 7""","10' 2"" x 5' 11""",,,,,"16' 5"" x 7' 3""","23' 7"" x 4' 11""","11' 6"" x 4' 7""",,,
San Diego Downtown,35,T4-8E,T4-8E,3.5 BEDROOM,"T4-8E 650 Pacific Hwy, San Diego, CA 92101",SENTO RESIDENCES,32.71225,-117.17147,,,,,,LOW RISE APTS.,#8A580EFF,T4-E1,8,West & South ,3.5,3.5,199,2142,3442000,AVAILABLE,#FFBC00FF,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,3407964,3442044,"T4-10E, T4-12E, T4-13E, T4-14E, T4-15E, T4-16E, T4-17E, T4-18E, T4-19E, T4-20E, T4-21E, T4-22E, T4-23E, T4-24E, T4-8E, T4-9E",T4-E1_Floorplan.png,N/A,SENTO_RESIDENCES_8_BlgPlan.png,N/A,T4-E1_Interiors_xx.ext,T4-E1_360_xx.jpg,T4-E1_media_xx.ext,N/A,187,12,2020,130,4.3 x 2.5,4.8 x 4.6,4.6 x 3.9,3.9 x 3.0,3.9 x 2.8,,5.0 x 4.3,5.2 x 3.5,4.2 x 3.9,,,,,2.7 x 1.8,2.7 x 1.5,3.4 x 1.5,2.1 x 1.5,,,,4.5 x 2.8,,,,,,"14' 1"" x 8' 2""","15' 9"" x 15' 1""","15' 1"" x 12' 10""","12' 10"" x 9' 10""","12' 10"" x 9' 2""",,"16' 5"" x 14' 1""","17' 1"" x 11' 6""","13' 9"" x 12' 10""",,,,,"8' 10"" x 5' 11""","8' 10"" x 4' 11""","11' 2"" x 4' 11""","6' 11"" x 4' 11""",,,,"14' 9"" x 9' 2""",,,,,
San Diego Downtown,36,T4-8F,T4-8F,3.5 BEDROOM,"T4-8F 650 Pacific Hwy, San Diego, CA 92101",SENTO RESIDENCES,32.71225,-117.17147,,,,,,LOW RISE APTS.,#8A580EFF,T4-F1,8,West & North,3.5,4.0,207,2228,3162500,AVAILABLE,#FFBC00FF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,3131164,3162475,"T4-10F, T4-11F, T4-12F, T4-13F, T4-14F, T4-8F, T4-9F",T4-F1_Floorplan.png,N/A,SENTO_RESIDENCES_8_BlgPlan.png,N/A,T4-F1_Interiors_xx.ext,T4-F1_360_xx.jpg,T4-F1_media_xx.ext,N/A,186,21,2010,230,3.9 x 2.5,5.3 x 4.3,4.3 x 3.5,3.9 x 3.0,,,5.4 x 5.2 ,4.5 x 3.5,4.1 x 3.9,2.9 x 2.4 ,,,,3.3 x 1.8,2.6 x 1.5,3.9 x 1.6 ,3.1 x 1.5,,,,6.5 x 3.6,,,,,,"12' 10"" x 8' 2""","17' 5"" x 14' 1""","14' 1"" x 11' 6""","12' 10"" x 9' 10""",,,"17' 9"" x 17' 1""","14' 9"" x 11' 6""","13' 5"" x 12' 10""","9' 6"" x 7' 10""",,,,"10' 10"" x 5' 11""","8' 6"" x 4' 11""","12' 10"" x 5' 3""","10' 2"" x 4' 11""",,,,"21' 4"" x 11' 10""",,,,,
San Diego Downtown,37,1201,1201,STUDIO,"1201, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,LOW RISE APTS.,#8A580EFF,T5-Studio-E,9,north & east,0.0,1.0,64,689,3400,AVAILABLE,#FFBC00FF,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,3290,3356,"1201, 1301, 1401, 1501, 1601, 1701, 1801, 1901, 2001, 2201, 2301, 2401, 2501, 2601, 2701, 2801, 2901, 3001, 3101",T5-STUDIO-E_Floorplan.png,N/A,HOTEL_9_BlgPlan.png,N/A,T5-STUDIO-E_Interiors_xx.ext,T5-STUDIO-E_360_xx.jpg,T5-STUDIO-E_media_xx.ext,N/A,56,8,610,90,4.0 x 1.1,7.2 x 4.5,,3.2 x 2.2,,,,,,,,,2.8 x 1.4,,,,,,,,4.3 x 1.9,,,,,,"13' 1"" x 3' 7""","23' 7"" x 14' 9""",,"10' 6"" x 7' 3""",,,,,,,,,"9' 2"" x 4' 7""",,,,,,,,"14' 1"" x 6' 3""",,,,,
San Diego Downtown,38,1202,1202,2 BEDROOM,"1202, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,LOW RISE APTS.,#8A580EFF,T5-2bed-C,9,east & South,2.0,2.0,113,1216,5300,AVAILABLE,#FFBC00FF,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,5190,5294,"1202, 1302, 1402, 1502, 1602, 1702, 2002, 2202, 2302, 2402, 2502, 2602",T5-2BED-C_Floorplan.png,N/A,HOTEL_9_BlgPlan.png,N/A,T5-2BED-C_Interiors_xx.ext,T5-2BED-C_360_xx.jpg,T5-2BED-C_media_xx.ext,N/A,95,18,1030,200,,4.5 x 4.3,4.3 x 3.7,3.7 x 2.7,,,3.7 x 3.2,3.2 x3.2,,,,,,3.4 x 1.4,2.5 x 1.5,,,,,,7.2 x 1.2,5.6 x 1.2,2.7 x 1.2,,,,,"14' 9"" x 14' 1""","14' 1"" x 12' 2""","12' 2"" x 8' 10""",,,"12' 2"" x 10' 6""",,,,,,,"11' 2"" x 4' 7""","8' 2"" x 4' 11""",,,,,,"23' 7"" x 3' 11""","18' 4"" x 3' 11""","8' 10"" x 3' 11""",,,
San Diego Downtown,39,1203,1203,STUDIO,"1203, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,LOW RISE APTS.,#8A580EFF,T5-Studio-A,9,south,0.0,1.0,88,947,4300,AVAILABLE,#FFBC00FF,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,4197,4280,"1002, 1102, 1203, 1303, 1403, 3003, 3103",T5-STUDIO-A_Floorplan.png,N/A,HOTEL_9_BlgPlan.png,N/A,T5-STUDIO-A_Interiors_xx.ext,T5-STUDIO-A_360_xx.jpg,T5-STUDIO-A_media_xx.ext,N/A,82,6,890,70,2.5 x 1.2,6.5 x 5.6,,3.1 x 2.5,,2.8 x 2.7,,,,,,,2.8 x 1.4,,,,,,4.0 x 1.6,,4.2 x 1.2,1.7 x 0.8,,,,,"8' 2"" x 3' 11""","21' 4"" x 18' 4""",,"10' 2"" x 8' 2""",,"9' 2"" x 8' 10""",,,,,,,"9' 2"" x 4' 7""",,,,,,"13' 1"" x 5' 3""",,"13' 9"" x 3' 11""","5' 7"" x 2' 7""",,,,
San Diego Downtown,40,1204,1204,STUDIO,"1204, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,LOW RISE APTS.,#8A580EFF,T5-Studio-B,9,south,0.0,1.0,64,689,3800,AVAILABLE,#FFBC00FF,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,3696,3770,"1003, 1103, 1204, 1304, 1404, 3004, 3104",T5-STUDIO-B_Floorplan.png,N/A,HOTEL_9_BlgPlan.png,N/A,T5-STUDIO-B_Interiors_xx.ext,T5-STUDIO-B_360_xx.jpg,T5-STUDIO-B_media_xx.ext,N/A,57,7,620,80,,6.0 x 4.5,,3.7 x 1.6,,3.7 x 2.8,,,,,,,2.8 x 1.4,,,,,,,,5.6 x 1.2,,,,,,,"19' 8"" x 14' 9""",,"12' 2"" x 5' 3""",,"12' 2"" x 9' 2""",,,,,,,"9' 2"" x 4' 7""",,,,,,,,"18' 4"" x 3' 11""",,,,,
San Diego Downtown,41,1205,1205,1 BEDROOM,"1205, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,LOW RISE APTS.,#8A580EFF,T5-1bed-B,9,south,1.0,1.0,83,893,4500,BOOKED,#CBAD86FF,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,4440,4529,"1004, 1104, 1205, 1305, 1405",T5-1BED-B_Floorplan.png,N/A,HOTEL_9_BlgPlan.png,N/A,T5-1BED-B_Interiors_xx.ext,T5-1BED-B_360_xx.jpg,T5-1BED-B_media_xx.ext,N/A,78,5,840,60,3.5 x 1.8,4.2 x 4.0,4.0 x 4.0,3.3 x 2.4,,3.8 x 3.4,,,,,,,2.8 x 1.4,,,,,,,,3.6 x 1.4,,,,,,"11' 6"" x 5' 11""","13' 9"" x 13' 1""","13' 1"" x 13' 1""","10' 10"" x 7' 10""",,"12' 6"" x 11' 2""",,,,,,,"9' 2"" x 4' 7""",,,,,,,,"11' 10"" x 4' 7""",,,,,
San Diego Downtown,42,1206,1206,STUDIO,"1206, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,LOW RISE APTS.,#8A580EFF,T5-Studio-C,9,west & south,0.0,1.0,77,829,4300,AVAILABLE,#FFBC00FF,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,4186,4270,"1005, 1105, 1206, 1306, 1406, 1504, 1705, 1803, 1903, 2005, 2104, 2205, 2305, 2405, 2505, 2605, 2703, 2805",T5-STUDIO-C_Floorplan.png,N/A,HOTEL_9_BlgPlan.png,N/A,T5-STUDIO-C_Interiors_xx.ext,T5-STUDIO-C_360_xx.jpg,T5-STUDIO-C_media_xx.ext,N/A,69,8,750,90,,8.0 x 5.6,,2.7 x 1.7,,,,,,,,,3.2 x 1.7,,,,,,,,6.8 x 1.2,,,,,,,"26' 3"" x 18' 4""",,"8' 10"" x 5' 7""",,,,,,,,,"10' 6"" x 5' 7""",,,,,,,,"22' 4"" x 3' 11""",,,,,
San Diego Downtown,43,1207,1207,STUDIO,"1207, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,LOW RISE APTS.,#8A580EFF,T5-Studio-G,9,west,0.0,1.0,63,678,3900,AVAILABLE,#FFBC00FF,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,3784,3859,"1006, 1106, 1207, 1307, 1407, 1505",T5-STUDIO-G_Floorplan.png,N/A,HOTEL_9_BlgPlan.png,N/A,T5-STUDIO-G_Interiors_xx.ext,T5-STUDIO-G_360_xx.jpg,T5-STUDIO-G_media_xx.ext,N/A,56,7,610,80,,5.3 x 5.7,,3.8 x 2.5,,,,,,,,,2.6 x 2.0,,,,,,,,5.8 x 1.3,,,,,,,"17' 5"" x 18' 8""",,"12' 6"" x 8' 2""",,,,,,,,,"8' 6"" x 6' 7""",,,,,,,,"19' 0"" x 4' 3""",,,,,
San Diego Downtown,44,1208,1208,2 BEDROOM,"1208, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,LOW RISE APTS.,#8A580EFF,T5-2bed-B,9,west & North,2.0,2.0,102,1098,5700,AVAILABLE,#FFBC00FF,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,5544,5655,"1007, 1107, 1208, 1308, 1408, 1506",T5-2BED-B_Floorplan.png,N/A,HOTEL_9_BlgPlan.png,N/A,T5-2BED-B_Interiors_xx.ext,T5-2BED-B_360_xx.jpg,T5-2BED-B_media_xx.ext,N/A,96,6,1040,70,7.7 x 1.7,4.6 x 3.2,4.6 x 2.6,4.1 x 2.4,,,3.1 x 3.1,3.7 x 2.6,,,,,,2.8 x 1.4,2.6 x 1.4,,,,,,4.6 x 1.3,,,,,,"25' 3"" x 5' 7""","15' 1"" x 10' 6""","15' 1"" x 8' 6""","13' 5"" x 7' 10""",,,"10' 2"" x 10' 2""","12' 2"" x 8' 6""",,,,,,"9' 2"" x 4' 7""","8' 6"" x 4' 7""",,,,,,"15' 1"" x 4' 3""",,,,,
San Diego Downtown,45,1209,1209,1 BEDROOM,"1209, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,LOW RISE APTS.,#8A580EFF,T5-1bed-F,9,north,1.0,1.0,97,1044,4100,AVAILABLE,#FFBC00FF,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,3971,4051,"1008, 1108, 1209, 1309, 1409, 1507",T5-1BED-F_Floorplan.png,N/A,HOTEL_9_BlgPlan.png,N/A,T5-1BED-F_Interiors_xx.ext,T5-1BED-F_360_xx.jpg,T5-1BED-F_media_xx.ext,N/A,86,11,930,120,,5.3 x 4.0,4.0 x 3.9,3.0 x 2.5,,3.5 x 3.1,,,,,,,2.5 x 1.4,,,,,,,,4.3 x 2.9,,,,,,,"17' 5"" x 13' 1""","13' 1"" x 12' 10""","9' 10"" x 8' 2""",,"11' 6"" x 10' 2""",,,,,,,"8' 2"" x 4' 7""",,,,,,,,"14' 1"" x 9' 6""",,,,,
San Diego Downtown,46,1210,1210,1 BEDROOM,"1210, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,LOW RISE APTS.,#8A580EFF,T5-1bed-A,9,north,1.0,1.0,96,1033,4200,AVAILABLE,#FFBC00FF,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,4121,4204,"1009, 1109, 1210, 1310, 1410, 1508, 1708, 1806, 1906, 2008, 2107, 2208, 2308, 2408, 2508, 2607, 2707, 2808, 2907",T5-1BED-A_Floorplan.png,N/A,HOTEL_9_BlgPlan.png,N/A,T5-1BED-A_Interiors_xx.ext,T5-1BED-A_360_xx.jpg,T5-1BED-A_media_xx.ext,N/A,96,0,1040,0,,6.8 x 4.1,4.3 x 3.8,4.0 x 2.6,,3.9 x 3.8,,,,,,,2.6 x 1.4,,,,,,,,,,,,,,,"22' 4"" x 13' 5""","14' 1"" x 12' 6""","13' 1"" x 8' 6""",,"12' 10"" x 12' 6""",,,,,,,"8' 6"" x 4' 7""",,,,,,,,,,,,,
